timestamp,sensor_id,sensor_type,value,is_attack
2026-01-12 15:28:31.611,S3,SpO2,97.3,0,-,,
2026-01-12 15:28:31.613,S2,TOCO,58.56,0,-,,
2026-01-12 15:28:31.839,S4,RespRate,16.8,0,-,,
2026-01-12 15:28:31.873,S5,Temp,36.85,0,-,,
2026-01-12 15:28:31.893,S1,FHR,135.07,0,-,,
2026-01-12 15:28:32.612,S3,SpO2,97.84,0,-,,
2026-01-12 15:28:32.614,S2,TOCO,64.68,0,-,,
2026-01-12 15:28:32.840,S4,RespRate,15.9,0,-,,
2026-01-12 15:28:32.874,S5,Temp,36.93,0,-,,
2026-01-12 15:28:32.894,S1,FHR,129.59,0,-,,
2026-01-12 15:28:33.616,S2,TOCO,42.35,0,-,,
2026-01-12 15:28:33.616,S3,SpO2,97.21,0,-,,
2026-01-12 15:28:33.842,S4,RespRate,17.03,0,-,,
2026-01-12 15:28:33.875,S5,Temp,37.01,0,-,,
2026-01-12 15:28:33.895,S1,FHR,135.03,0,-,,
2026-01-12 15:28:34.617,S2,TOCO,37.95,0,-,,
2026-01-12 15:28:34.617,S3,SpO2,97.68,0,-,,
2026-01-12 15:28:34.843,S4,RespRate,15.53,0,-,,
2026-01-12 15:28:34.876,S5,Temp,37.05,0,-,,
2026-01-12 15:28:34.901,S1,FHR,136.91,0,-,,
2026-01-12 15:28:35.622,S2,TOCO,54.52,0,-,,
2026-01-12 15:28:35.623,S3,SpO2,97.31,0,-,,
2026-01-12 15:28:35.846,S4,RespRate,16.31,0,-,,
2026-01-12 15:28:35.878,S5,Temp,36.95,0,-,,
2026-01-12 15:28:35.902,S1,FHR,129.04,0,-,,
2026-01-12 15:28:36.647,S2,TOCO,40.53,0,-,,
2026-01-12 15:28:36.647,S3,SpO2,97.04,0,-,,
2026-01-12 15:28:36.852,S4,RespRate,15.41,0,-,,
2026-01-12 15:28:36.901,S5,Temp,37.01,0,-,,
2026-01-12 15:28:36.907,S1,FHR,134.51,0,-,,
2026-01-12 15:28:37.649,S3,SpO2,97.63,0,-,,
2026-01-12 15:28:37.649,S2,TOCO,56.84,0,-,,
2026-01-12 15:28:37.869,S4,RespRate,16.13,0,-,,
2026-01-12 15:28:37.903,S5,Temp,36.89,0,-,,
2026-01-12 15:28:37.918,S1,FHR,140.64,0,-,,
2026-01-12 15:28:38.650,S3,SpO2,97.82,0,-,,
2026-01-12 15:28:38.653,S2,TOCO,64.08,0,-,,
2026-01-12 15:28:38.872,S4,RespRate,16.18,0,-,,
2026-01-12 15:28:38.905,S5,Temp,37.05,0,-,,
2026-01-12 15:28:38.920,S1,FHR,131.8,0,-,,
2026-01-12 15:28:39.655,S2,TOCO,41.26,0,-,,
2026-01-12 15:28:39.655,S3,SpO2,97.29,0,-,,
2026-01-12 15:28:39.874,S4,RespRate,17.0,0,-,,
2026-01-12 15:28:39.906,S5,Temp,36.88,0,-,,
2026-01-12 15:28:39.920,S1,FHR,130.26,0,-,,
2026-01-12 15:28:40.656,S2,TOCO,64.49,0,-,,
2026-01-12 15:28:40.657,S3,SpO2,97.01,0,-,,
2026-01-12 15:28:40.875,S4,RespRate,16.82,0,-,,
2026-01-12 15:28:40.907,S5,Temp,36.97,0,-,,
2026-01-12 15:28:40.922,S1,FHR,133.09,0,-,,
2026-01-12 15:28:41.658,S2,TOCO,40.68,0,-,,
2026-01-12 15:28:41.658,S3,SpO2,97.45,0,-,,
2026-01-12 15:28:41.877,S4,RespRate,16.17,0,-,,
2026-01-12 15:28:41.908,S5,Temp,37.08,0,-,,
2026-01-12 15:28:41.923,S1,FHR,130.98,0,-,,
2026-01-12 15:28:42.659,S2,TOCO,61.36,0,-,,
2026-01-12 15:28:42.659,S3,SpO2,97.09,0,-,,
2026-01-12 15:28:42.883,S4,RespRate,15.5,0,-,,
2026-01-12 15:28:42.911,S5,Temp,37.0,0,-,,
2026-01-12 15:28:42.925,S1,FHR,138.89,0,-,,
2026-01-12 15:28:43.660,S3,SpO2,96.92,0,-,,
2026-01-12 15:28:43.660,S2,TOCO,57.73,0,-,,
2026-01-12 15:28:43.884,S4,RespRate,15.34,0,-,,
2026-01-12 15:28:43.911,S5,Temp,37.01,0,-,,
2026-01-12 15:28:43.927,S1,FHR,128.47,0,-,,
2026-01-12 15:28:44.662,S3,SpO2,97.88,0,-,,
2026-01-12 15:28:44.662,S2,TOCO,44.47,0,-,,
2026-01-12 15:28:44.886,S4,RespRate,15.34,0,-,,
2026-01-12 15:28:44.914,S5,Temp,36.91,0,-,,
2026-01-12 15:28:44.930,S1,FHR,141.91,0,-,,
2026-01-12 15:28:45.664,S2,TOCO,37.5,0,-,,
2026-01-12 15:28:45.664,S3,SpO2,97.76,0,-,,
2026-01-12 15:28:45.887,S4,RespRate,16.15,0,-,,
2026-01-12 15:28:45.915,S5,Temp,36.98,0,-,,
2026-01-12 15:28:45.932,S1,FHR,140.02,0,-,,
2026-01-12 15:28:46.665,S2,TOCO,61.95,0,-,,
2026-01-12 15:28:46.665,S3,SpO2,96.78,0,-,,
2026-01-12 15:28:46.889,S4,RespRate,16.22,0,-,,
2026-01-12 15:28:46.916,S5,Temp,36.86,0,-,,
2026-01-12 15:28:46.933,S1,FHR,136.93,0,-,,
2026-01-12 15:28:47.666,S2,TOCO,35.32,0,-,,
2026-01-12 15:28:47.666,S3,SpO2,98.24,0,-,,
2026-01-12 15:28:47.890,S4,RespRate,17.18,0,-,,
2026-01-12 15:28:47.917,S5,Temp,37.05,0,-,,
2026-01-12 15:28:47.934,S1,FHR,135.28,0,-,,
2026-01-12 15:28:48.667,S2,TOCO,64.05,0,-,,
2026-01-12 15:28:48.667,S3,SpO2,97.05,0,-,,
2026-01-12 15:28:48.891,S4,RespRate,15.72,0,-,,
2026-01-12 15:28:48.918,S5,Temp,37.05,0,-,,
2026-01-12 15:28:48.935,S1,FHR,128.4,0,-,,
2026-01-12 15:28:49.668,S3,SpO2,97.68,0,-,,
2026-01-12 15:28:49.669,S2,TOCO,53.96,0,-,,
2026-01-12 15:28:49.893,S4,RespRate,15.1,0,-,,
2026-01-12 15:28:49.919,S5,Temp,37.05,0,-,,
2026-01-12 15:28:49.936,S1,FHR,136.08,0,-,,
2026-01-12 15:28:50.670,S2,TOCO,37.71,0,-,,
2026-01-12 15:28:50.670,S3,SpO2,98.18,0,-,,
2026-01-12 15:28:50.894,S4,RespRate,16.77,0,-,,
2026-01-12 15:28:50.921,S5,Temp,37.01,0,-,,
2026-01-12 15:28:50.937,S1,FHR,137.08,0,-,,
2026-01-12 15:28:51.671,S2,TOCO,40.23,0,-,,
2026-01-12 15:28:51.671,S3,SpO2,97.69,0,-,,
2026-01-12 15:28:51.895,S4,RespRate,17.12,0,-,,
2026-01-12 15:28:51.922,S5,Temp,36.88,0,-,,
2026-01-12 15:28:51.939,S1,FHR,134.21,0,-,,
2026-01-12 15:28:52.672,S2,TOCO,43.64,0,-,,
2026-01-12 15:28:52.673,S3,SpO2,98.05,0,-,,
2026-01-12 15:28:52.897,S4,RespRate,16.17,0,-,,
2026-01-12 15:28:52.922,S5,Temp,36.89,0,-,,
2026-01-12 15:28:52.939,S1,FHR,131.07,0,-,,
2026-01-12 15:28:53.674,S3,SpO2,97.6,0,-,,
2026-01-12 15:28:53.674,S2,TOCO,57.73,0,-,,
2026-01-12 15:28:53.899,S4,RespRate,15.47,0,-,,
2026-01-12 15:28:53.924,S5,Temp,37.12,0,-,,
2026-01-12 15:28:53.941,S1,FHR,139.93,0,-,,
2026-01-12 15:28:54.697,S2,TOCO,45.94,0,-,,
2026-01-12 15:28:54.699,S3,SpO2,97.4,0,-,,
2026-01-12 15:28:54.994,S4,RespRate,16.15,0,-,,
2026-01-12 15:28:54.994,S5,Temp,36.92,0,-,,
2026-01-12 15:28:54.994,S1,FHR,134.68,0,-,,
2026-01-12 15:28:55.700,S2,TOCO,49.93,0,-,,
2026-01-12 15:28:55.703,S3,SpO2,97.41,0,-,,
2026-01-12 15:28:56.007,S5,Temp,37.14,0,-,,
2026-01-12 15:28:56.008,S4,RespRate,15.49,0,-,,
2026-01-12 15:28:56.007,S1,FHR,136.89,0,-,,
2026-01-12 15:28:56.705,S3,SpO2,98.01,0,-,,
2026-01-12 15:28:56.706,S2,TOCO,44.92,0,-,,
2026-01-12 15:28:57.010,S4,RespRate,16.45,0,-,,
2026-01-12 15:28:57.010,S5,Temp,37.11,0,-,,
2026-01-12 15:28:57.023,S1,FHR,139.33,0,-,,
2026-01-12 15:28:57.707,S3,SpO2,97.16,0,-,,
2026-01-12 15:28:57.707,S2,TOCO,56.21,0,-,,
2026-01-12 15:28:58.011,S5,Temp,36.96,0,-,,
2026-01-12 15:28:58.012,S4,RespRate,15.55,0,-,,
2026-01-12 15:28:58.025,S1,FHR,133.2,0,-,,
2026-01-12 15:28:58.708,S3,SpO2,96.9,0,-,,
2026-01-12 15:28:58.708,S2,TOCO,62.66,0,-,,
2026-01-12 15:28:59.014,S5,Temp,37.02,0,-,,
2026-01-12 15:28:59.013,S4,RespRate,15.11,0,-,,
2026-01-12 15:28:59.032,S1,FHR,136.77,0,-,,
2026-01-12 15:28:59.709,S2,TOCO,57.94,0,-,,
2026-01-12 15:28:59.709,S3,SpO2,97.99,0,-,,
2026-01-12 15:29:00.015,S5,Temp,37.07,0,-,,
2026-01-12 15:29:00.015,S4,RespRate,16.75,0,-,,
2026-01-12 15:29:00.034,S1,FHR,142.43,0,-,,
2026-01-12 15:29:00.711,S3,SpO2,97.91,0,-,,
2026-01-12 15:29:00.711,S2,TOCO,47.88,0,-,,
2026-01-12 15:29:01.016,S4,RespRate,16.35,0,-,,
2026-01-12 15:29:01.016,S5,Temp,37.04,0,-,,
2026-01-12 15:29:01.036,S1,FHR,128.5,0,-,,
2026-01-12 15:29:01.712,S2,TOCO,59.2,0,-,,
2026-01-12 15:29:01.712,S3,SpO2,97.76,0,-,,
2026-01-12 15:29:02.035,S4,RespRate,16.31,0,-,,
2026-01-12 15:29:02.035,S5,Temp,37.08,0,-,,
2026-01-12 15:29:02.041,S1,FHR,134.09,0,-,,
2026-01-12 15:29:02.713,S2,TOCO,63.53,0,-,,
2026-01-12 15:29:02.715,S3,SpO2,97.0,0,-,,
2026-01-12 15:29:03.048,S4,RespRate,15.73,0,-,,
2026-01-12 15:29:03.049,S5,Temp,37.04,0,-,,
2026-01-12 15:29:03.049,S1,FHR,142.05,0,-,,
2026-01-12 15:29:03.715,S3,SpO2,97.03,0,-,,
2026-01-12 15:29:03.715,S2,TOCO,47.22,0,-,,
2026-01-12 15:29:04.102,S5,Temp,37.15,0,-,,
2026-01-12 15:29:04.103,S4,RespRate,16.07,0,-,,
2026-01-12 15:29:04.103,S1,FHR,134.92,0,-,,
2026-01-12 15:29:04.717,S3,SpO2,96.82,0,-,,
2026-01-12 15:29:04.717,S2,TOCO,36.45,0,-,,
2026-01-12 15:29:05.104,S4,RespRate,14.85,0,-,,
2026-01-12 15:29:05.104,S5,Temp,37.07,0,-,,
2026-01-12 15:29:05.105,S1,FHR,136.45,0,-,,
2026-01-12 15:29:05.718,S2,TOCO,61.19,0,-,,
2026-01-12 15:29:05.718,S3,SpO2,96.81,0,-,,
2026-01-12 15:29:23.325,S4,RespRate,16.52,0,-,,
2026-01-12 15:29:23.325,S5,Temp,36.95,0,-,,
2026-01-12 15:29:23.439,S1,FHR,140.58,0,-,,
2026-01-12 15:29:23.738,S2,TOCO,58.51,0,-,,
2026-01-12 15:29:23.738,S3,SpO2,97.8,0,-,,
2026-01-12 15:29:24.327,S4,RespRate,16.07,0,-,,
2026-01-12 15:29:24.327,S5,Temp,36.95,0,-,,
2026-01-12 15:29:24.440,S1,FHR,139.98,0,-,,
2026-01-12 15:29:24.739,S2,TOCO,54.16,0,-,,
2026-01-12 15:29:24.739,S3,SpO2,97.71,0,-,,
2026-01-12 15:29:25.328,S4,RespRate,15.25,0,-,,
2026-01-12 15:29:25.328,S5,Temp,36.9,0,-,,
2026-01-12 15:29:25.443,S1,FHR,140.76,0,-,,
2026-01-12 15:29:25.740,S2,TOCO,47.44,0,-,,
2026-01-12 15:29:25.740,S3,SpO2,97.61,0,-,,
2026-01-12 15:29:26.329,S5,Temp,37.14,0,-,,
2026-01-12 15:29:26.329,S4,RespRate,14.89,0,-,,
2026-01-12 15:29:26.444,S1,FHR,141.37,0,-,,
2026-01-12 15:29:26.783,S3,SpO2,97.99,0,-,,
2026-01-12 15:29:26.784,S2,TOCO,61.43,0,-,,
2026-01-12 15:29:27.330,S4,RespRate,15.11,0,-,,
2026-01-12 15:29:27.330,S5,Temp,37.1,0,-,,
2026-01-12 15:29:27.446,S1,FHR,131.16,0,-,,
2026-01-12 15:29:27.784,S3,SpO2,98.24,0,-,,
2026-01-12 15:29:27.785,S2,TOCO,50.41,0,-,,
2026-01-12 15:29:28.331,S4,RespRate,15.49,0,-,,
2026-01-12 15:29:28.331,S5,Temp,36.96,0,-,,
2026-01-12 15:29:28.449,S1,FHR,135.85,0,-,,
2026-01-12 15:29:28.785,S3,SpO2,96.97,0,-,,
2026-01-12 15:29:28.786,S2,TOCO,36.95,0,-,,
2026-01-12 15:29:29.332,S4,RespRate,15.67,0,-,,
2026-01-12 15:29:29.333,S5,Temp,37.0,0,-,,
2026-01-12 15:29:29.450,S1,FHR,140.18,0,-,,
2026-01-12 15:29:29.787,S3,SpO2,97.23,0,-,,
2026-01-12 15:29:29.788,S2,TOCO,51.98,0,-,,
2026-01-12 15:29:30.333,S4,RespRate,16.29,0,-,,
2026-01-12 15:29:30.335,S5,Temp,37.1,0,-,,
2026-01-12 15:29:30.451,S1,FHR,136.88,0,-,,
2026-01-12 15:29:30.788,S3,SpO2,97.61,0,-,,
2026-01-12 15:29:30.789,S2,TOCO,44.65,0,-,,
2026-01-12 15:29:31.334,S4,RespRate,16.39,0,-,,
2026-01-12 15:29:31.336,S5,Temp,37.14,0,-,,
2026-01-12 15:29:31.452,S1,FHR,128.11,0,-,,
2026-01-12 15:29:31.789,S2,TOCO,42.54,0,-,,
2026-01-12 15:29:31.789,S3,SpO2,98.17,0,-,,
2026-01-12 15:29:32.335,S4,RespRate,16.71,0,-,,
2026-01-12 15:29:32.337,S5,Temp,36.94,0,-,,
2026-01-12 15:29:32.453,S1,FHR,136.19,0,-,,
2026-01-12 15:29:32.790,S3,SpO2,96.96,0,-,,
2026-01-12 15:29:32.790,S2,TOCO,61.51,0,-,,
2026-01-12 15:29:33.337,S4,RespRate,15.99,0,-,,
2026-01-12 15:29:33.338,S5,Temp,37.1,0,-,,
2026-01-12 15:29:33.454,S1,FHR,136.87,0,-,,
2026-01-12 15:29:33.791,S3,SpO2,97.58,0,-,,
2026-01-12 15:29:33.792,S2,TOCO,60.8,0,-,,
2026-01-12 15:29:34.338,S4,RespRate,15.98,0,-,,
2026-01-12 15:29:34.340,S5,Temp,37.0,0,-,,
2026-01-12 15:29:34.455,S1,FHR,135.69,0,-,,
2026-01-12 15:29:34.793,S3,SpO2,97.99,0,-,,
2026-01-12 15:29:34.794,S2,TOCO,61.9,0,-,,
2026-01-12 15:29:35.338,S4,RespRate,16.69,0,-,,
2026-01-12 15:29:35.341,S5,Temp,37.14,0,-,,
2026-01-12 15:29:35.456,S1,FHR,138.25,0,-,,
2026-01-12 15:29:35.794,S3,SpO2,96.95,0,-,,
2026-01-12 15:29:35.795,S2,TOCO,54.75,0,-,,
2026-01-12 15:29:36.339,S4,RespRate,16.5,0,-,,
2026-01-12 15:29:36.342,S5,Temp,36.95,0,-,,
2026-01-12 15:29:36.459,S1,FHR,139.17,0,-,,
2026-01-12 15:29:36.795,S3,SpO2,97.29,0,-,,
2026-01-12 15:29:36.796,S2,TOCO,56.15,0,-,,
2026-01-12 15:29:37.340,S4,RespRate,16.3,0,-,,
2026-01-12 15:29:37.343,S5,Temp,37.02,0,-,,
2026-01-12 15:29:37.461,S1,FHR,130.62,0,-,,
2026-01-12 15:29:37.797,S2,TOCO,36.25,0,-,,
2026-01-12 15:29:37.797,S3,SpO2,98.22,0,-,,
2026-01-12 15:29:38.341,S4,RespRate,15.56,0,-,,
2026-01-12 15:29:38.345,S5,Temp,36.98,0,-,,
2026-01-12 15:29:38.462,S1,FHR,129.22,0,-,,
2026-01-12 15:29:38.798,S2,TOCO,38.99,0,-,,
2026-01-12 15:29:38.798,S3,SpO2,97.14,0,-,,
2026-01-12 15:29:39.342,S4,RespRate,15.12,0,-,,
2026-01-12 15:29:39.346,S5,Temp,36.93,0,-,,
2026-01-12 15:29:39.463,S1,FHR,137.5,0,-,,
2026-01-12 15:29:39.798,S2,TOCO,39.83,0,-,,
2026-01-12 15:29:39.799,S3,SpO2,97.07,0,-,,
2026-01-12 15:29:40.343,S4,RespRate,15.36,0,-,,
2026-01-12 15:29:40.347,S5,Temp,37.05,0,-,,
2026-01-12 15:29:40.465,S1,FHR,128.56,0,-,,
2026-01-12 15:29:40.799,S2,TOCO,44.56,0,-,,
2026-01-12 15:29:40.800,S3,SpO2,97.51,0,-,,
2026-01-12 15:29:41.345,S4,RespRate,15.11,0,-,,
2026-01-12 15:29:41.348,S5,Temp,36.96,0,-,,
2026-01-12 15:29:41.466,S1,FHR,131.8,0,-,,
2026-01-12 15:29:41.801,S2,TOCO,46.47,0,-,,
2026-01-12 15:29:41.801,S3,SpO2,96.96,0,-,,
2026-01-12 15:29:42.346,S4,RespRate,15.17,0,-,,
2026-01-12 15:29:42.349,S5,Temp,37.01,0,-,,
2026-01-12 15:29:42.468,S1,FHR,136.1,0,-,,
2026-01-12 15:29:42.801,S2,TOCO,63.2,0,-,,
2026-01-12 15:29:42.802,S3,SpO2,97.17,0,-,,
2026-01-12 15:29:43.347,S4,RespRate,15.43,0,-,,
2026-01-12 15:29:43.350,S5,Temp,37.06,0,-,,
2026-01-12 15:29:43.469,S1,FHR,128.13,0,-,,
2026-01-12 15:29:43.803,S2,TOCO,36.04,0,-,,
2026-01-12 15:29:43.803,S3,SpO2,96.98,0,-,,
2026-01-12 15:29:44.347,S4,RespRate,16.8,0,-,,
2026-01-12 15:29:44.352,S5,Temp,36.97,0,-,,
2026-01-12 15:29:44.470,S1,FHR,136.62,0,-,,
2026-01-12 15:29:44.804,S2,TOCO,45.05,0,-,,
2026-01-12 15:29:44.804,S3,SpO2,96.83,0,-,,
2026-01-12 15:29:45.349,S4,RespRate,15.71,0,-,,
2026-01-12 15:29:45.353,S5,Temp,36.86,0,-,,
2026-01-12 15:29:45.481,S1,FHR,136.68,0,-,,
2026-01-12 15:29:45.833,S3,SpO2,97.55,0,-,,
2026-01-12 15:29:45.833,S2,TOCO,64.43,0,-,,
2026-01-12 15:29:46.350,S4,RespRate,15.84,0,-,,
2026-01-12 15:29:46.354,S5,Temp,36.98,0,-,,
2026-01-12 15:29:46.701,S1,FHR,142.46,0,-,,
2026-01-12 15:29:46.834,S2,TOCO,40.85,0,-,,
